Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2024-11-11 19:00:05,10258,50,28.25,180.42,5.0,4.556,2.344,0.03,287,-6.01,-2.6,359,17.6,57,1027.0,0.501,4.19,17.08,0,55
2024-11-11 19:00:06,10610,49,28.88,182.59,5.01,4.658,2.376,1.98,3594,7.31,3.04,358,17.6,57,1027.0,0.5,4.19,16.96,0,55
2024-11-11 19:00:07,10845,49,29.34,184.56,5.03,4.732,2.403,0.05,289,-5.64,-2.67,360,17.7,57,1027.0,0.499,4.19,17.2,0,55
2024-11-11 19:00:08,10372,50,28.83,185.66,5.19,4.65,2.409,2.01,3592,7.44,3.28,359,17.7,57,1027.0,0.499,4.2,17.12,0,55
2024-11-11 19:00:09,10462,49,28.64,181.94,5.02,4.619,2.366,0.05,288,-5.64,-2.6,359,17.7,57,1027.0,0.5,4.19,16.36,0,55
2024-11-11 19:00:10,10199,51,28.79,187.87,5.33,4.643,2.433,2.0,3592,6.76,3.04,358,17.7,57,1027.0,0.499,4.19,16.48,0,55
2024-11-11 19:00:11,9307,53,27.57,187.67,5.57,4.447,2.412,0.03,289,-6.01,-2.79,359,17.7,57,1026.8,0.5,4.19,16.36,0,55
2024-11-11 19:00:12,9794,50,27.26,175.77,4.92,4.397,2.281,1.97,3590,6.88,3.35,360,17.7,57,1026.8,0.501,4.19,16.28,0,55
2024-11-11 19:00:13,10526,48,27.93,172.69,4.63,4.504,2.253,0.04,284,-5.39,-2.6,359,17.6,57,1026.8,0.5,4.19,16.6,0,55
2024-11-11 19:00:14,10623,47,27.42,165.57,4.32,4.423,2.165,1.97,3590,7.0,3.28,359,17.6,57,1026.8,0.5,4.21,16.88,0,55
2024-11-11 19:00:15,9918,48,26.57,165.68,4.48,4.285,2.159,0.01,287,-5.64,-2.48,359,17.6,57,1026.8,0.5,4.19,16.92,0,55
2024-11-11 19:00:16,9366,51,26.52,173.55,4.94,4.277,2.247,2.02,3594,6.45,3.04,358,17.7,56,1026.8,0.5,4.19,16.92,0,55
2024-11-11 19:00:17,9250,51,26.54,175.7,5.06,4.281,2.27,0.05,285,-5.52,-2.36,359,17.7,56,1026.9,0.5,4.19,16.8,0,55
2024-11-11 19:00:18,9999,49,27.16,171.46,4.7,4.381,2.231,2.01,3592,6.57,3.16,359,17.7,56,1026.9,0.5,4.19,17.24,0,55
2024-11-11 19:00:19,10039,49,27.55,175.51,4.85,4.444,2.281,0.04,285,-5.58,-2.36,359,17.7,56,1026.9,0.5,4.19,16.92,0,55
2024-11-11 19:00:20,9247,52,27.04,181.93,5.34,4.361,2.343,1.99,3594,6.82,3.35,359,17.7,56,1026.7,0.501,4.19,16.96,0,55
2024-11-11 19:00:21,8599,55,26.27,183.68,5.61,4.238,2.347,0.02,289,-5.14,-2.36,359,17.7,56,1026.7,0.5,4.2,16.4,0,55
2024-11-11 19:00:22,8473,53,25.27,173.0,5.17,4.076,2.221,1.99,3592,6.63,2.98,358,17.7,56,1026.7,0.5,4.2,16.76,0,55
2024-11-11 19:00:23,9677,48,25.8,160.19,4.31,4.161,2.089,0.04,287,-5.64,-2.17,359,17.7,56,1026.8,0.5,4.2,16.4,0,55
2024-11-11 19:00:24,9408,50,26.09,167.61,4.68,4.207,2.176,1.98,3591,6.45,2.79,359,17.7,56,1026.8,0.5,4.19,16.36,0,55
2024-11-11 19:00:25,8741,52,25.36,169.54,4.94,4.091,2.187,0.04,284,-4.83,-2.73,359,17.7,56,1026.8,0.499,4.19,16.6,0,55
2024-11-11 19:00:26,8777,50,24.59,159.43,4.49,3.966,2.067,1.98,3591,6.2,3.04,359,17.7,56,1026.8,0.5,4.19,16.4,0,55
2024-11-11 19:00:27,9459,47,24.44,147.69,3.86,3.942,1.931,0.03,287,-4.65,-2.17,359,17.7,56,1026.8,0.499,4.19,17.16,0,55
2024-11-11 19:00:28,9917,45,24.57,143.13,3.6,3.962,1.876,2.02,3592,5.95,2.42,359,17.7,56,1026.8,0.5,4.19,16.88,0,55
2024-11-11 19:00:29,9884,46,24.96,147.92,3.78,4.027,1.937,0.05,289,-5.27,-2.11,359,17.7,56,1026.9,0.5,4.19,16.28,0,54
2024-11-11 19:00:30,9675,47,25.27,154.15,4.07,4.076,2.014,1.99,3591,6.2,2.85,360,17.7,56,1026.9,0.5,4.19,16.44,0,54
2024-11-11 19:00:31,9255,49,25.17,159.02,4.36,4.059,2.069,0.05,285,-5.14,-2.48,359,17.7,56,1026.9,0.501,4.19,16.12,0,54
2024-11-11 19:00:32,7959,54,24.03,166.34,5.03,3.877,2.13,1.99,3595,6.2,2.73,359,17.7,56,1027.3,0.5,4.19,15.48,0,54
2024-11-11 19:00:33,7811,54,23.39,160.69,4.82,3.773,2.061,0.04,287,-4.46,-2.23,360,17.7,56,1027.3,0.501,4.19,15.68,0,53
2024-11-11 19:00:34,8647,48,23.15,144.26,3.9,3.733,1.88,1.99,3594,4.9,2.85,359,17.7,56,1027.3,0.5,4.19,15.36,0,53
2024-11-11 19:00:35,8577,44,20.89,119.93,2.97,3.369,1.573,0.04,288,-3.9,-2.11,359,17.7,56,1027.3,0.5,4.19,15.16,0,53
2024-11-11 19:00:36,9135,40,19.78,102.47,2.27,3.19,1.341,1.99,3595,4.96,2.11,359,17.7,56,1027.3,0.5,4.19,15.4,0,53
2024-11-11 19:00:37,10325,35,19.73,91.72,1.81,3.182,1.184,0.05,287,-3.78,-1.61,359,17.7,56,1027.3,0.5,4.19,15.36,0,53
2024-11-11 19:00:38,10218,34,18.54,82.43,1.55,2.991,1.054,2.01,3592,4.52,1.98,359,17.7,56,1027.2,0.499,4.19,15.16,0,53
2024-11-11 19:00:39,9490,33,16.96,74.36,1.38,2.735,0.948,0.04,287,-2.98,-1.12,359,17.7,56,1027.2,0.5,4.19,15.52,0,53
2024-11-11 19:00:40,9258,32,15.99,68.1,1.22,2.579,0.862,1.99,3592,3.78,1.8,359,17.7,56,1027.2,0.5,4.19,15.28,0,53
2024-11-11 19:00:41,8201,35,15.36,70.18,1.36,2.477,0.903,0.04,287,-2.67,-1.36,359,17.7,56,1027.4,0.5,4.19,14.8,0,53
2024-11-11 19:00:42,7467,35,14.21,65.83,1.29,2.292,0.849,2.0,3596,4.15,1.49,359,17.7,56,1027.4,0.5,4.19,14.96,0,53
2024-11-11 19:00:43,7456,34,13.93,63.54,1.23,2.247,0.817,0.05,285,-2.85,-1.12,359,17.7,56,1027.4,0.501,4.19,15.0,0,53
2024-11-11 19:00:44,9139,31,15.11,61.96,1.07,2.437,0.775,2.01,3594,3.72,1.55,359,17.7,56,1027.1,0.5,4.19,15.16,0,53
2024-11-11 19:00:45,10352,28,15.25,56.56,0.87,2.46,0.681,0.02,287,-2.85,-0.74,360,17.7,56,1027.1,0.5,4.19,15.32,0,53
2024-11-11 19:00:46,9421,29,14.81,58.13,0.95,2.389,0.716,2.01,3594,3.41,1.43,359,17.7,56,1027.1,0.499,4.2,15.04,0,53
2024-11-11 19:00:47,8045,32,13.99,59.92,1.08,2.256,0.759,0.03,289,-2.29,-0.93,360,17.7,56,1027.4,0.499,4.19,15.2,0,53
2024-11-11 19:00:48,7531,33,13.5,59.34,1.1,2.177,0.757,2.02,3595,4.09,1.49,360,17.7,56,1027.4,0.5,4.19,15.48,0,53
2024-11-11 19:00:49,8844,30,14.47,58.81,1.0,2.334,0.734,0.05,287,-3.1,-0.93,358,17.7,56,1027.4,0.499,4.19,15.52,0,53
2024-11-11 19:00:50,9805,29,15.25,59.26,0.96,2.459,0.728,2.01,3595,5.83,1.55,359,17.7,56,1027.3,0.5,4.19,15.48,0,53
2024-11-11 19:00:51,10049,32,17.52,75.23,1.36,2.826,0.954,0.04,285,-4.34,-1.12,359,17.7,56,1027.3,0.5,4.19,15.08,0,53
2024-11-11 19:00:52,10952,33,19.75,87.32,1.63,3.186,1.116,2.0,3592,5.21,1.86,359,17.7,57,1027.3,0.499,4.19,15.56,0,54
2024-11-11 19:00:53,11415,32,19.57,82.82,1.48,3.157,1.046,0.01,288,-3.53,-1.43,359,17.7,57,1027.3,0.499,4.19,15.96,0,54
2024-11-11 19:00:54,10655,32,18.36,78.04,1.4,2.961,0.987,1.99,3590,5.14,1.8,359,17.7,57,1027.3,0.499,4.19,15.84,0,54
2024-11-11 19:00:55,10305,33,18.27,79.61,1.46,2.947,1.013,0.05,291,-3.72,-1.12,360,17.7,57,1027.3,0.5,4.2,15.96,0,54
2024-11-11 19:00:56,10937,32,19.14,82.45,1.5,3.087,1.047,1.99,3592,4.34,1.98,359,17.7,57,1027.0,0.5,4.2,15.92,0,54
2024-11-11 19:00:57,9525,35,18.03,83.12,1.62,2.908,1.072,0.05,287,-3.47,-1.12,360,17.7,57,1027.0,0.501,4.18,15.88,0,54
2024-11-11 19:00:58,7892,39,16.69,84.74,1.84,2.692,1.107,2.01,3591,4.59,1.92,360,17.7,57,1027.0,0.5,4.19,16.2,0,54
2024-11-11 19:00:59,8907,36,17.43,82.72,1.67,2.811,1.072,0.05,285,-3.53,-1.36,360,17.7,57,1027.4,0.499,4.2,16.8,0,55
2024-11-11 19:01:00,9296,36,18.41,88.25,1.8,2.969,1.145,2.02,3591,4.65,1.86,360,17.7,57,1027.4,0.501,4.19,16.64,0,54
2024-11-11 19:01:01,7932,40,17.49,92.08,2.07,2.821,1.206,0.03,285,-3.16,-1.43,359,17.8,57,1027.4,0.499,4.2,16.36,0,55
2024-11-11 19:01:02,6928,42,15.85,86.17,2.01,2.556,1.13,2.03,3592,4.9,1.74,358,17.8,57,1027.4,0.5,4.19,16.6,0,55
2024-11-11 19:01:03,6907,42,15.99,87.83,2.07,2.579,1.152,0.05,287,-3.29,-1.12,359,17.8,57,1027.4,0.5,4.19,16.68,0,55
2024-11-11 19:01:04,6364,46,16.22,96.84,2.5,2.616,1.267,1.99,3591,4.77,1.67,359,17.8,57,1027.4,0.499,4.19,16.76,0,55
2024-11-11 19:01:05,6490,46,16.67,100.23,2.6,2.689,1.311,0.06,288,-3.35,-1.8,358,17.8,57,1027.3,0.5,4.2,16.92,0,55
2024-11-11 19:01:06,6267,48,16.7,103.7,2.79,2.694,1.352,2.0,3590,4.71,2.05,359,17.8,57,1027.3,0.499,4.2,17.52,0,55
2024-11-11 19:01:07,6179,49,16.98,108.27,3.0,2.739,1.407,0.04,288,-3.41,-1.67,359,17.7,57,1027.3,0.5,4.19,16.68,0,55
2024-11-11 19:01:08,6970,46,17.63,104.6,2.68,2.844,1.369,1.98,3590,5.02,2.42,358,17.7,57,1027.3,0.501,4.19,17.2,0,55
2024-11-11 19:01:09,6897,46,17.56,104.73,2.7,2.832,1.371,0.04,287,-3.97,-1.74,360,17.7,57,1027.3,0.5,4.19,16.92,0,55
2024-11-11 19:01:10,7485,45,18.71,109.86,2.78,3.018,1.439,1.99,3590,4.65,2.23,359,17.8,57,1027.3,0.5,4.19,16.8,0,55
2024-11-11 19:01:11,7258,47,18.99,116.07,3.07,3.064,1.516,0.06,288,-3.97,-1.74,360,17.8,57,1027.4,0.499,4.19,16.76,0,55
2024-11-11 19:01:12,7161,48,19.11,118.8,3.2,3.082,1.549,2.03,3592,4.96,2.36,358,17.8,57,1027.4,0.501,4.19,16.6,0,55
2024-11-11 19:01:13,7250,47,18.69,112.72,2.94,3.014,1.474,0.06,287,-3.66,-1.61,359,17.8,56,1027.4,0.5,4.19,16.32,0,55
2024-11-11 19:01:14,7415,45,18.47,108.12,2.73,2.979,1.417,2.0,3592,4.71,2.54,359,17.8,56,1027.4,0.5,4.19,16.56,0,55
2024-11-11 19:01:15,7755,44,18.94,108.99,2.7,3.055,1.429,0.04,289,-3.84,-1.86,359,17.8,56,1027.4,0.5,4.19,16.56,0,55
2024-11-11 19:01:16,7417,46,18.94,113.27,2.93,3.054,1.482,2.01,3592,5.02,2.23,359,17.8,56,1027.4,0.5,4.19,17.16,0,55
2024-11-11 19:01:17,7384,47,19.18,116.48,3.06,3.094,1.522,0.05,289,-3.84,-1.8,359,17.8,56,1027.4,0.5,4.19,17.08,0,55
2024-11-11 19:01:18,7962,43,18.99,107.08,2.6,3.063,1.405,2.01,3590,5.08,2.23,359,17.8,56,1027.4,0.498,4.2,16.92,0,55
2024-11-11 19:01:19,8025,43,19.07,107.17,2.59,3.076,1.406,0.06,291,-3.97,-1.43,359,17.7,56,1027.4,0.499,4.19,17.28,0,56
2024-11-11 19:01:20,7550,46,19.11,113.42,2.91,3.082,1.485,2.01,3591,5.52,2.29,358,17.7,56,1027.1,0.501,4.19,17.28,0,55
2024-11-11 19:01:21,7823,45,19.32,112.27,2.81,3.116,1.472,0.05,291,-4.28,-1.55,360,17.7,56,1027.1,0.5,4.19,17.16,0,55
2024-11-11 19:01:22,8753,42,20.31,111.75,2.64,3.275,1.466,1.98,3592,5.27,2.73,359,17.8,56,1027.1,0.499,4.2,17.08,0,56
2024-11-11 19:01:23,8773,43,20.66,115.2,2.76,3.332,1.512,0.04,291,-4.28,-1.55,359,17.8,56,1027.4,0.5,4.19,16.92,0,56
2024-11-11 19:01:24,8405,44,20.58,118.67,2.95,3.319,1.556,2.01,3592,5.33,2.23,359,17.8,56,1027.4,0.5,4.2,16.92,0,56
2024-11-11 19:01:25,8218,45,20.64,121.75,3.1,3.33,1.595,0.03,287,-3.72,-1.61,359,17.8,56,1027.4,0.499,4.2,17.56,0,56
2024-11-11 19:01:26,8016,45,20.05,117.78,2.99,3.234,1.543,2.0,3590,5.33,2.29,358,17.8,56,1027.4,0.501,4.2,17.6,0,56
2024-11-11 19:01:27,7824,45,19.45,113.67,2.87,3.137,1.49,0.05,288,-4.22,-1.49,359,17.8,56,1027.4,0.5,4.2,17.08,0,56
2024-11-11 19:01:28,7388,47,19.28,117.48,3.1,3.109,1.535,2.0,3591,5.02,2.48,358,17.8,56,1027.4,0.5,4.19,17.16,0,56
2024-11-11 19:01:29,7050,48,18.75,116.23,3.12,3.025,1.516,0.02,289,-3.66,-1.67,359,17.8,56,1027.3,0.5,4.19,16.92,0,56
2024-11-11 19:01:30,6600,50,18.41,118.9,3.34,2.969,1.542,1.98,3590,5.27,2.42,360,17.8,56,1027.3,0.5,4.19,16.96,0,56
2024-11-11 19:01:31,7186,47,18.87,115.6,3.07,3.043,1.509,0.04,288,-3.84,-1.8,359,17.8,56,1027.3,0.499,4.2,17.16,0,56
2024-11-11 19:01:32,7909,45,19.69,115.22,2.91,3.176,1.51,1.98,3590,5.33,2.17,359,17.8,56,1027.5,0.5,4.19,17.32,0,56
2024-11-11 19:01:33,8787,43,20.56,113.97,2.71,3.316,1.495,0.02,287,-4.15,-1.61,359,17.8,56,1027.5,0.5,4.19,17.56,0,56
2024-11-11 19:01:34,9220,40,20.44,108.17,2.45,3.297,1.418,2.02,3592,5.02,1.98,359,17.8,56,1027.5,0.5,4.19,17.48,0,56
2024-11-11 19:01:35,8574,42,19.73,107.81,2.53,3.182,1.414,0.05,287,-4.15,-1.74,359,17.8,56,1027.4,0.5,4.2,17.44,0,56
2024-11-11 19:01:36,9224,39,19.88,102.57,2.26,3.206,1.342,1.99,3590,5.08,2.17,359,17.8,56,1027.4,0.5,4.19,17.32,0,55
2024-11-11 19:01:37,8963,40,19.5,101.48,2.26,3.145,1.329,0.03,288,-3.84,-1.55,359,17.8,56,1027.4,0.5,4.19,17.4,0,55
2024-11-11 19:01:38,7806,44,18.76,106.44,2.6,3.026,1.396,1.98,3591,5.14,2.42,359,17.8,56,1027.1,0.5,4.19,16.68,0,55
2024-11-11 19:01:39,7874,43,18.68,104.81,2.53,3.013,1.375,0.05,289,-3.91,-1.8,359,17.8,56,1027.1,0.501,4.19,17.16,0,55
2024-11-11 19:01:40,8545,41,18.99,100.71,2.29,3.063,1.32,2.02,3595,4.84,2.05,358,17.8,55,1027.1,0.5,4.19,16.72,0,55
2024-11-11 19:01:41,8418,41,19.16,103.72,2.41,3.091,1.36,0.05,284,-3.66,-1.43,359,17.8,55,1027.2,0.5,4.18,17.12,0,55
2024-11-11 19:01:42,7686,44,18.46,104.71,2.56,2.978,1.374,2.01,3592,4.84,2.23,359,17.8,55,1027.2,0.5,4.18,16.96,0,55
2024-11-11 19:01:43,8022,42,18.62,102.49,2.42,3.003,1.345,0.05,291,-3.84,-1.55,358,17.8,55,1027.2,0.5,4.2,17.2,0,55
2024-11-11 19:01:44,8132,42,18.96,104.76,2.49,3.058,1.375,1.99,3591,5.02,2.42,358,17.8,55,1027.1,0.501,4.2,17.04,0,55
2024-11-11 19:01:45,8061,42,18.65,102.37,2.41,3.008,1.343,0.04,288,-3.6,-1.36,359,17.8,55,1027.1,0.501,4.19,16.32,0,55
2024-11-11 19:01:46,7618,43,18.11,101.85,2.46,2.922,1.336,2.02,3592,4.83,2.05,359,17.8,55,1027.1,0.501,4.19,16.68,0,55
2024-11-11 19:01:47,7011,45,17.38,101.29,2.55,2.803,1.327,0.03,288,-3.66,-1.55,359,17.8,55,1026.9,0.5,4.2,17.12,0,55
2024-11-11 19:01:48,7805,42,17.93,97.86,2.29,2.892,1.284,2.02,3590,5.27,1.8,359,17.8,55,1026.9,0.5,4.19,16.64,0,55
2024-11-11 19:01:49,8163,41,18.38,98.57,2.26,2.965,1.292,0.05,288,-3.78,-1.43,359,17.8,56,1026.9,0.499,4.19,16.84,0,55
2024-11-11 19:01:50,7907,42,18.11,98.54,2.3,2.921,1.293,2.03,3592,4.53,1.98,359,17.8,56,1026.7,0.499,4.2,17.04,0,55
2024-11-11 19:01:51,7454,43,17.64,98.79,2.38,2.845,1.296,0.04,289,-3.35,-1.18,360,17.8,56,1026.7,0.5,4.2,16.84,0,55
2024-11-11 19:01:52,6818,46,17.18,101.61,2.59,2.771,1.331,2.03,3591,4.65,2.17,359,17.8,55,1026.7,0.501,4.19,16.68,0,55
2024-11-11 19:01:53,7384,43,17.4,97.11,2.33,2.807,1.274,0.05,285,-3.35,-1.43,358,17.8,55,1026.6,0.499,4.19,17.28,0,55
2024-11-11 19:01:54,7863,41,17.64,94.24,2.16,2.844,1.236,2.02,3588,4.84,2.29,359,17.8,55,1026.6,0.5,4.19,17.08,0,55
2024-11-11 19:01:55,7375,44,17.78,101.17,2.48,2.868,1.327,0.04,293,-3.47,-1.36,358,17.8,55,1026.6,0.5,4.2,16.8,0,55
2024-11-11 19:01:56,7405,44,17.98,102.92,2.54,2.9,1.35,2.01,3588,4.77,2.11,359,17.8,55,1026.3,0.5,4.19,17.04,0,55
2024-11-11 19:01:57,7280,44,17.56,99.97,2.45,2.832,1.311,0.02,288,-3.35,-1.43,360,17.8,55,1026.3,0.5,4.19,16.48,0,55
2024-11-11 19:01:58,7117,44,17.41,100.33,2.49,2.808,1.315,2.0,3587,4.22,2.29,360,17.8,55,1026.3,0.499,4.19,17.16,0,55
2024-11-11 19:01:59,7146,44,17.39,99.76,2.46,2.805,1.308,0.03,289,-3.72,-1.55,359,17.8,55,1026.1,0.5,4.19,16.8,0,55
2024-11-11 19:02:00,6643,45,16.57,97.15,2.46,2.673,1.273,2.0,3590,4.46,1.8,359,17.8,55,1026.1,0.5,4.19,17.2,0,55
2024-11-11 19:02:01,6949,42,16.04,87.93,2.07,2.588,1.154,0.04,287,-3.35,-1.49,359,17.9,55,1026.1,0.5,4.2,16.76,0,55
2024-11-11 19:02:02,7643,39,16.22,82.62,1.8,2.616,1.08,2.03,3587,4.34,2.54,359,17.9,55,1026.0,0.5,4.19,17.32,0,55
2024-11-11 19:02:03,7448,40,16.22,84.53,1.88,2.617,1.107,0.04,285,-3.1,-1.12,359,17.9,55,1026.0,0.5,4.19,16.52,0,55
